StationID,STATION NAME,CTRY,STATE,LAT,LON,Begin Date,End Date
726455-94897,MANITOWOC COUNTY AIRPORT,US,WI,44.133,-87.667,2006-01-01,2020-03-01
726456-94855,WHITTMAN REGIONAL AIRPORT,US,WI,43.983999999999995,-88.557,2006-01-01,2020-03-01
726457-4825,OUTAGAMIE CO RGNL AIRPORT,US,WI,44.266999999999996,-88.51700000000001,2006-01-01,2020-03-01
726458-4824,DOOR CO CHERRYLAND AIRPORT,US,WI,44.85,-87.417,2006-01-01,2020-03-01
726463-14897,WAUSAU DOWNTOWN AIRPORT,US,WI,44.928999999999995,-89.62799999999999,1990-03-14,2020-03-01
726464-54834,WATERTOWN MUNICIPAL AIRPORT,US,WI,43.167,-88.71700000000001,2006-01-01,2020-03-01
726465-94890,CENTRAL WISCONSIN AIRPORT,US,WI,44.783,-89.667,2006-01-01,2020-03-01
726466-54917,APPLETON MUNICIPAL AIRPORT,US,MN,45.228,-96.007,2006-01-01,2020-03-01
726467-54909,RICE LAKE REGIONAL-CARL'S FIELD AIRPORT,US,WI,45.419,-91.773,2006-01-01,2020-03-01
726468-54913,PRICE COUNTY AIRPORT,US,WI,45.708999999999996,-90.402,2006-01-01,2020-03-01
726480-94853,DELTA COUNTY AIRPORT,US,MI,45.733000000000004,-87.083,2006-01-01,2020-03-01
726487-94896,MEONE-MARINETTE TWIN CO AP,US,MI,45.117,-87.633,2005-01-01,2020-03-01
726498-4925,FAIRFIELD MUNICIPAL ARPT,US,IA,41.053000000000004,-91.979,2006-01-01,2020-03-01
726499-94971,ESTHERVILLE MUNI AIRPORT,US,IA,43.401,-94.74700000000001,2006-01-01,2020-03-01
726500-14972,SPENCER MUNICIPAL AIRPORT,US,IA,43.163999999999994,-95.20200000000001,2006-01-01,2020-03-01
726502-54832,CLINTONVILLE MUNICIPAL AIRPORT,US,WI,44.614,-88.73100000000001,2006-01-01,2020-03-01
726503-54833,BARABOO WISCONSIN DELLS AIRPORT,US,WI,43.522,-89.774,2006-01-01,2020-03-01
726504-54838,EAGLE RIVER UNION AIRPORT,US,WI,45.931999999999995,-89.26899999999999,2006-01-01,2020-03-01
726505-4845,KENOSHA REGIONAL AIRPORT,US,WI,42.595,-87.93799999999999,2006-01-01,2020-03-01
726506-4840,FOND DU LAC COUNTY AIRPORT,US,WI,43.769,-88.491,1999-01-01,2020-03-01
726507-54907,IOWA COUNTY AIRPORT,US,WI,42.887,-90.236,2006-01-01,2020-03-01
726508-94973,SAWYER COUNTY AIRPORT,US,WI,46.026,-91.444,2006-01-01,2020-03-01
726509-4898,DODGE COUNTY AIRPORT,US,WI,43.426,-88.70299999999999,2006-01-01,2020-03-01
726510-14944,JOE FOSS FIELD AIRPORT,US,SD,43.578,-96.75399999999999,1942-10-01,2020-03-01
726514-94032,CUSTER COUNTY AIRPORT,US,SD,43.733000000000004,-103.611,2005-01-01,2020-03-01
726515-94902,BROOKINGS MUNICIPAL ARPT,US,SD,44.3,-96.8,2006-01-01,2020-03-01
726516-24024,PHILIP AIRPORT,US,SD,44.051,-101.601,1998-07-02,2020-03-01
726517-94039,PINE RIDGE AIRPORT,US,SD,43.021,-102.51799999999999,2006-01-01,2020-03-01
726518-94990,WINNER REGIONAL AIRPORT,US,SD,43.391000000000005,-99.84200000000001,2006-01-01,2020-03-01
726519-94993,SISSETON MUNICIPAL AIRPORT,US,SD,45.669,-96.991,2006-01-01,2020-03-01
726525-94911,CHAN GURNEY MUNICIPAL ARPT,US,SD,42.879,-97.36399999999999,2006-01-01,2020-03-01
726530-94943,CHAMBERLAIN MUNI AIRPORT,US,SD,43.766999999999996,-99.318,2006-01-01,2020-03-01
726539-94056,FAITH MUNICIPAL AIRPORT,US,SD,45.032,-102.01899999999999,2006-01-01,2020-03-01
726540-14936,HURON REGIONAL AIRPORT,US,SD,44.398,-98.223,1973-01-01,2020-03-01
726544-4958,ORR REGIONAL AIRPORT,US,MN,48.016000000000005,-92.85600000000001,2006-01-01,2020-03-01
726545-94950,MITCHELL MUNICIPAL AIRPORT,US,SD,43.773999999999994,-98.038,2006-01-01,2020-03-01
726546-14946,WATERTOWN MUNICIPAL ARPT,US,SD,44.905,-97.149,1948-01-01,2020-03-01
726547-4931,GLENWOOD MUNICIPAL AIRPORT,US,MN,45.644,-95.32,2006-01-01,2020-03-01
726548-4971,WARROAD INTL-SWEDE CARLSON FLD ARPT,US,MN,48.941,-95.348,2006-01-01,2020-03-01
726549-54905,COOK MUNICIPAL AIRPORT,US,MN,47.821999999999996,-92.689,2006-01-01,2020-03-01
726550-14926,ST CLOUD REGIONAL AIRPORT,US,MN,45.543,-94.051,1973-01-01,2020-03-01
726553-4951,MONTIVIDEO-CHIPPEWA CO APT,US,MN,44.968999999999994,-95.71,2006-01-01,2020-03-01
726554-54906,ST JAMES MUNICIPAL AIRPORT,US,MN,43.986000000000004,-94.55799999999999,2006-01-01,2020-03-01
726555-94938,BRAINERD LAKES RGNL ARPT,US,MN,46.405,-94.131,2006-01-01,2020-03-02
726556-14992,REDWOOD FALLS MUNI AIRPORT,US,MN,44.548,-95.08,2000-01-01,2020-03-01
726557-14910,CHANDLER FIELD AIRPORT,US,MN,45.868,-95.39399999999999,1973-01-01,2020-03-01
726558-4914,CLOQUET CARLTON CO AIRPORT,US,MN,46.703,-92.50399999999999,2006-01-01,2020-03-01
726559-94976,SW MN RGNL MRSHL/RYAN FIELD AIRPORT,US,MN,44.45,-95.81700000000001,2006-01-01,2020-03-01
726561-94997,WADENA MUNICIPAL AIRPORT,US,MN,46.446999999999996,-95.212,2006-01-01,2020-03-02
726562-4943,AIRLAKE AIRPORT,US,MN,44.628,-93.228,2006-01-01,2020-03-01
726563-94969,FARIBAULT MUNICIPAL ARPT,US,MN,44.333,-93.31700000000001,2006-01-01,2020-03-01
726564-4967,RED WING REGIONAL AIRPORT,US,MN,44.589,-92.485,2006-01-01,2020-03-01
726565-4948,MORRIS MUNICIPAL AIRPORT,US,MN,45.566,-95.96799999999999,2006-01-01,2020-02-13
726566-4965,PIPESTONE MUNICIPAL ARPT,US,MN,43.983000000000004,-96.3,2006-01-01,2020-03-01
726567-4980,NEW ULM MUNICIPAL AIRPORT,US,MN,44.318999999999996,-94.50200000000001,2006-01-01,2020-03-01
726568-4961,OWATONNA DEGNER RGNL ARPT,US,MN,44.123000000000005,-93.26100000000001,2006-01-01,2020-03-01
726569-4933,HTCHSON MUNI-BUTLR FLD APT,US,MN,44.858999999999995,-94.382,2006-01-01,2020-03-01
726572-94966,FERGUS FALLS MUNICIPAL AIRPORT-EINAR MICKELSON FLD,US,MN,46.283,-96.15,2005-01-01,2020-03-01
726574-94985,MARSHFIELD MUNICIPAL ARPT,US,WI,44.638000000000005,-90.18799999999999,2006-01-01,2020-03-01
726575-94960,CRYSTAL AIRPORT,US,MN,45.062,-93.351,2006-01-01,2020-03-01
726577-94974,ANOKA CO-BLNE AP(JNS FD) AP,US,MN,45.15,-93.21700000000001,2006-01-01,2020-03-01
726578-4944,LITL FALS/MRSON CO-LNBRG FIELD AIRPORT,US,MN,45.949,-94.34700000000001,2006-01-01,2020-03-01
726579-94963,FLYING CLOUD AIRPORT,US,MN,44.832,-93.471,2006-01-01,2020-03-01
726580-14922,MINNEAPOLIS-ST PAUL INTERNATIONAL AP,US,MN,44.883,-93.229,1945-01-01,2020-03-01
726583-4941,LITCHFIELD MUNICIPAL ARPT,US,MN,45.147,-94.507,2006-01-01,2020-03-01
726584-14927,ST PAUL DWTWN HOLMAN FD AP,US,MN,44.931999999999995,-93.056,1983-11-03,2020-03-01
726585-14954,MANKATO MUNICIPAL AIRPORT,US,MN,44.217,-93.917,2006-01-01,2020-03-01
726586-94948,FAIRMONT MUNICIPAL AIRPORT,US,MN,43.65,-94.417,2006-01-01,2020-03-01
726587-94927,WORTHINGTON MUNICIPAL ARPT,US,MN,43.645,-95.58,2006-01-01,2020-03-01
726588-4956,WIOA MUNI-MAX CONRAD FD AP,US,MN,44.077,-91.708,2006-01-01,2020-03-01
726589-94968,ALBERT LEA MUNICIPAL ARPT,US,MN,43.683,-93.367,2006-01-01,2020-03-01
726590-14929,ABERDEEN REGIONAL AIRPORT,US,SD,45.443000000000005,-98.413,1973-01-01,2020-03-02
726593-4946,JACKSON MUNICIPAL AIRPORT,US,MN,43.65,-94.986,2006-01-01,2020-03-01
726596-4978,DODGE CENTER ARPT,US,MN,44.018,-92.831,2006-01-01,2020-03-01
726603-4974,SOUTH ST PAUL MUNI-RICHARD E FLEMING FLD ARPT,US,MN,44.857,-93.03299999999999,2006-01-01,2020-03-01
726605-386,BLACK HILLS AIRPORT CLYDE ICE FIELD,US,SD,44.483000000000004,-103.78299999999999,2005-06-24,2020-03-01
726620-24090,RAPID CITY REGIONAL AIRPORT,US,SD,44.04600000000001,-103.054,1973-01-01,2020-03-01
726625-24006,ELLSWORTH AIR FORCE BASE,US,SD,44.15,-103.1,1939-02-01,2020-03-01
726626-4864,LANGLADE COUNTY AIRPORT,US,WI,45.153999999999996,-89.111,2006-01-01,2020-03-01
726627-94037,BUFFALO,US,SD,45.604,-103.546,1999-01-01,2020-03-01
726650-94023,GILLETTE-CAMPBELL CO. ARPT,US,WY,44.339,-105.542,2006-01-01,2020-03-01
726654-94054,JOHNSON COUNTY AIRPORT,US,WY,44.381,-106.721,2006-01-01,2020-03-01
726660-24029,SHERIDAN COUNTY AIRPORT,US,WY,44.769,-106.969,1973-01-01,2020-03-01
726664-94173,YELLOWSTONE,US,WY,44.544,-110.421,1979-03-22,2020-03-01
726665-24062,WORLAND MUNICIPAL AIRPORT,US,WY,43.966,-107.95100000000001,2000-01-01,2020-03-01
726667-24048,SOUTH BIG HORN COUNTY ARPT,US,WY,44.516999999999996,-108.08200000000001,2006-01-01,2020-03-01
726676-24087,DAWSON COMMUNITY AIRPORT,US,MT,47.133,-104.8,2006-01-01,2020-03-01
726679-4969,RUSH CITY REGIONAL AIRPORT,US,MN,45.698,-92.95299999999999,2006-01-01,2020-03-01
726682-54914,PRINCETON MUNICIPAL AIRPORT,US,MN,45.56,-93.60799999999999,2006-01-01,2020-03-01
726685-94052,MOBRIDGE MUNICIPAL AIRPORT,US,SD,45.54600000000001,-100.40799999999999,2006-01-01,2020-03-01
726700-24045,YELLOWSTONE REGIONAL ARPT,US,WY,44.516999999999996,-109.01700000000001,2006-01-01,2020-03-01
726710-24164,BIG PINEY-MARBLETON ARPT,US,WY,42.583999999999996,-110.10799999999999,1999-01-01,2020-03-01
726720-24061,RIVERTON REGIONAL AIRPORT,US,WY,43.06399999999999,-108.459,2007-04-01,2020-03-01
726764-94163,YELLOWSTONE AIRPORT,US,MT,44.683,-111.117,2006-06-08,2020-03-01
726770-24033,BILLINGS LOGAN INTERNATIONAL AIRPORT,US,MT,45.806999999999995,-108.542,1935-05-01,2020-03-01
726776-24036,LEWISTOWN MUNICIPAL ARPT,US,MT,47.049,-109.458,1942-04-01,2020-03-01
726777-94055,BAKER MUNICIPAL AIRPORT,US,MT,46.358000000000004,-104.25,2006-01-01,2020-03-01
726797-24132,GALLATIN FIELD AIRPORT,US,MT,45.788000000000004,-111.161,1973-01-01,2020-03-01
726798-24150,MISSION FIELD AIRPORT,US,MT,45.698,-110.441,1973-01-01,2020-03-01
726810-24131,BOISE AIR TERMINAL/GOWEN FD AIRPORT,US,ID,43.567,-116.241,1931-01-01,2020-03-01
726813-94195,CALDWELL INDUSTRIAL ARPT,US,ID,43.65,-116.633,2006-01-01,2020-03-01
726815-24106,MOUNTAIN HOME AFB AIRPORT,US,ID,43.05,-115.867,1932-01-01,2020-03-01
726816-4110,JEROME COUNTY AIRPORT,US,ID,42.727,-114.456,2006-01-01,2020-03-01
726817-24154,MULLAN PASS,US,ID,47.457,-115.645,1996-07-02,2020-03-01
726818-94194,REXBURG-MADISON COUNTY APT,US,ID,43.832,-111.80799999999999,1999-01-02,2020-03-01
726824-4112,STANLEY RANGER STATION,US,ID,44.17100000000001,-114.927,1999-01-02,2020-03-01
726830-94185,BURNS MUNICIPAL AIRPORT,US,OR,43.595,-118.956,1973-01-01,2020-03-01
726836-4201,SCAPPOOSE INDUS AIRPK ARPT,US,OR,45.773,-122.861,2006-01-01,2020-03-01
726837-24162,ONTARIO MUNICIPAL AIRPORT,US,OR,44.021,-117.01299999999999,1973-01-01,2020-03-01
726865-24196,LEMHI COUNTY AIRPORT,US,ID,45.117,-113.883,2006-01-01,2020-03-01
726875-94107,ROME STATE AIRPORT,US,OR,42.591,-117.86399999999999,1998-03-02,2020-03-01
726876-387,GRANT COUNTY REGIONAL AIRPORT OGILVIE FIELD,US,OR,44.4,-118.96700000000001,2005-01-03,2020-03-01
726880-24155,EASTERN OR REGIONAL AT PENDLETON AP,US,OR,45.698,-118.855,1942-01-01,2020-03-01
726881-94273,MC MINNVILLE MUNICIPAL APT,US,OR,45.195,-123.134,2006-01-01,2020-03-02
726883-4113,HERMISTON MUNICIPAL ARPT,US,OR,45.826,-119.26100000000001,2006-01-01,2020-03-01
726884-24148,LA GRANDE/UNION COUNTY APT,US,OR,45.283,-118.0,1988-05-06,2020-03-01
726885-24152,MEACHAM,US,OR,45.511,-118.425,1973-01-01,2020-03-01
726886-24130,BAKER CITY MUNICIPAL ARPT,US,OR,44.843,-117.809,1973-01-01,2020-03-01
726887-99999,SUNRIVER,US,OR,43.876000000000005,-121.45299999999999,1980-05-14,2020-02-29
726904-24231,ROSEBURG REGIONAL AIRPORT,US,OR,43.239,-123.355,1980-05-14,2020-03-01
726917-24284,NORTH BEND MUNICIPAL ARPT,US,OR,43.413000000000004,-124.244,1977-01-01,2020-03-01
726920-24230,ROBERTS FIELD AIRPORT,US,OR,44.256,-121.139,2005-01-01,2020-03-01
726930-24221,MAHLON SWEET FIELD AIRPORT,US,OR,44.128,-123.221,1973-01-01,2020-03-02
726940-24232,MCNARY FIELD AIRPORT,US,OR,44.905,-123.001,1973-01-01,2020-03-02
726945-24202,CORVALLIS MUNICIPAL APRT,US,OR,44.5,-123.28299999999999,2006-01-01,2020-03-01
726959-94281,AURORA STATE AIRPORT,US,OR,45.248999999999995,-122.76899999999999,2006-01-01,2020-03-02
726980-24229,PORTLAND INTERNATIONAL AIRPORT,US,OR,45.596000000000004,-122.609,1936-05-01,2020-03-01
726985-24242,PORTLAND-TROUTDALE AIRPORT,US,OR,45.551,-122.40899999999999,2006-01-01,2020-03-01
726986-94261,PORTLAND-HILLSBORO AIRPORT,US,OR,45.541000000000004,-122.949,2006-01-01,2020-03-01
726988-24219,MUNICIPAL AIRPORT,US,WA,45.619,-121.166,1973-01-01,2020-03-01
727033-14609,INTERNATIONAL AIRPORT,US,ME,46.119,-67.793,2000-01-01,2020-03-01
727119-94605,CLAYTON LAKE,US,ME,46.617,-69.533,2006-01-01,2020-03-01
727120-14607,CARIBOU MUNICIPAL AIRPORT,US,ME,46.871,-68.017,1973-01-01,2020-03-01
727130-14604,NERN MAINE RGNL ARPT AT PRESQUE IS AIRPORT,US,ME,46.683,-68.05,1941-11-01,2020-03-01
727135-94623,WISCASSET AIRPORT,US,ME,43.964,-69.712,2006-01-01,2020-03-01
727340-14847,SAULT STE MARIE MUNI/SASN FIELD AP,US,MI,46.479,-84.35700000000001,1973-01-01,2020-03-01
727344-4869,CHIPPEWA COUNTY INTL ARPT,US,MI,46.25,-84.46700000000001,2006-01-01,2020-03-01
727347-14841,PELLSTON REGIONAL ARPT OF EMMET COUNTY ARPT,US,MI,45.56399999999999,-84.79299999999999,1973-01-01,2020-03-01
727415-4803,RHINELANDER-ONEIDA CO ARPT,US,WI,45.631,-89.48200000000001,2006-01-01,2020-03-01
727417-54825,PRESQUE ISLE COUNTY AIRPORT,US,MI,45.407,-83.81299999999999,2006-01-01,2020-03-01
727430-94850,MARQUETTE MICHIGAN COUNTY AP (WFO),US,MI,46.531000000000006,-87.54899999999999,1973-01-01,2020-02-29
727434-4870,CHARLEVOIX MUNICIPAL ARPT,US,MI,45.305,-85.275,2006-01-01,2020-03-01
727435-54820,MACKINAC  ISLAND AIRPORT,US,MI,45.865,-84.637,2006-01-01,2020-03-01
727436-4863,ANTRIM COUNTY AIRPORT,US,MI,44.986000000000004,-85.20299999999999,2006-01-01,2020-03-01
727437-94893,FORD AIRPORT,US,MI,45.818000000000005,-88.11399999999999,2006-01-01,2020-03-01
727440-14858,HOUGHTON COUNTY MEMO ARPT,US,MI,47.169,-88.48899999999999,1973-01-01,2020-03-01
727444-4979,RICHARD B HELGESON AIRPORT,US,MN,47.049,-91.745,2006-01-01,2020-03-01
727445-94926,GOGEBIC-IRON COUNTY ARPT,US,MI,46.533,-90.133,2006-01-01,2020-03-01
727449-4954,MOOSE LAKE CARLTON CO ARPT,US,MN,46.419,-92.804,2006-01-01,2020-03-01
727450-14913,DULUTH INTERNATIONAL AIRPORT,US,MN,46.836999999999996,-92.18299999999999,1948-01-01,2020-03-01
727452-4912,CRKSTN MUNI KRKWOD FLD APT,US,MN,47.842,-96.62100000000001,2006-01-01,2020-03-02
727453-94967,PK RPDS MUNI-KONSHOK FD AP,US,MN,46.901,-95.068,1990-01-11,2020-03-02
727454-4911,GRAND MARAIS/COOK CO ARPT,US,MN,47.838,-90.383,2006-01-01,2020-03-01
727455-94931,CHISHOLM-HIBBING AIRPORT,US,MN,47.386,-92.839,1973-01-01,2020-03-02
727456-4919,SKY HARBOR AIRPORT,US,MN,46.722,-92.04299999999999,2006-01-01,2020-03-01
727457-94962,DETRT LKS-WETHING FLD ARPT,US,MN,46.833,-95.883,2006-01-01,2020-03-02
727458-94919,GRAND RAPIDS/ITASCA CO-G NEWSTROM FIELD ARPT,US,MN,47.211000000000006,-93.51,2006-01-01,2020-03-01
727459-94964,ELY MUNICIPAL AIRPORT,US,MN,47.817,-91.833,2006-01-01,2020-02-28
727466-4918,MDSON-LAC QUI PARLE CO APT,US,MN,44.986000000000004,-96.04299999999999,2006-01-01,2020-03-01
727467-4926,FLAG ISLAND,US,MN,49.318000000000005,-94.90299999999999,2006-01-01,2020-03-01
727468-4928,BIGFORK MUNICIPAL AIRPORT,US,MN,47.783,-93.65,2006-01-01,2020-03-01
727469-94992,GRAND MARAIS,US,MN,47.747,-90.344,2006-01-01,2020-03-01
727470-14918,FALLS INTERNATIONAL AIRPORT,US,MN,48.56100000000001,-93.398,1973-01-01,2020-03-01
727473-94977,SCOTTS SPB,US,MN,48.266999999999996,-92.48299999999999,2006-01-01,2020-03-01
727474-4923,EVELETH-VIRGINIA MUNI ARPT,US,MN,47.424,-92.49799999999999,2006-01-01,2020-03-01
727475-4940,MORA MUNICIPAL AIRPORT,US,MN,45.886,-93.272,2006-01-01,2020-03-01
727476-94961,BAUDETTE INTERNATIONAL APT,US,MN,48.717,-94.6,1983-11-04,2020-03-01
727477-4970,ROSEAU MUNI/RUDY BILLBERG FLD ARPT,US,MN,48.856,-95.697,2006-01-01,2020-03-01
727478-4934,HALLOCK MUNICIPAL AIRPORT,US,MN,48.753,-96.943,2006-01-01,2020-03-02
727486-4983,WASKISH MUNICIPAL AIRPORT,US,MN,48.153999999999996,-94.51700000000001,2006-01-01,2020-03-01
727497-4984,LONGVILLE MUNICIPAL ARPT,US,MN,46.99,-94.204,2006-01-01,2020-03-01
727503-4909,CAMBRIDGE MUNICIPAL ARPT,US,MN,45.559,-93.265,2006-01-01,2020-03-01
727504-94999,ATKN MUNI-S KURTZ FLD ARPT,US,MN,46.548,-93.677,2006-01-01,2020-03-01
727505-4929,FOSSTON MUNICIPAL AIRPORT,US,MN,47.593,-95.775,2006-01-01,2020-03-01
727506-4952,WINDOM MUNICIPAL AIRPORT,US,MN,43.913000000000004,-95.109,2006-01-01,2020-03-01
727507-54904,BENSON MUNICIPAL AIRPORT,US,MN,45.332,-95.65100000000001,2006-01-01,2020-03-01
727508-54915,PINE RIVER REGIONAL AIRPORT,US,MN,46.725,-94.382,2006-01-01,2020-03-02
727514-54910,STAPLES MUNICIPAL AIRPORT,US,MN,46.381,-94.806,2006-01-01,2020-03-02
727515-4982,ORTHONVILLE MUNI-MARTINSON FIELD AIRPORT,US,MN,45.306000000000004,-96.42399999999999,2006-01-01,2020-03-02
727517-4932,GLENCOE MUNICIPAL AIRPORT,US,MN,44.756,-94.081,2006-01-01,2020-03-01
727530-14914,HECTOR INTERNATIONAL AIRPORT,US,ND,46.925,-96.811,1948-01-01,2020-03-02
727533-4922,WHEATON MUNICIPAL AIRPORT,US,MN,45.78,-96.545,2006-01-01,2020-03-02
727535-14919,JAMESTOWN REGIONAL AIRPORT,US,ND,46.926,-98.669,1973-01-01,2020-03-01
727550-14958,BEMIDJI-BELTRAMI CO ARPT,US,MN,47.5,-94.93299999999999,2006-01-01,2020-03-01
727555-94956,THIEF RIVER FALLS RGNL APT,US,MN,48.067,-96.18299999999999,2006-01-01,2020-03-02
727556-4905,SILVER BAY MUNICIPAL ARPT,US,MN,47.248999999999995,-91.416,2006-01-01,2020-03-02
727566-4902,AUSTIN MUNICIPAL AIRPORT,US,MN,43.665,-92.93299999999999,2006-01-01,2020-03-01
727573-94928,DEVILS LAKE MUNI AIRPORT,US,ND,48.117,-98.9,2006-01-01,2020-03-01
727575-94925,GRAND FORKS AFB AIRPORT,US,ND,47.967,-97.4,1959-03-03,2020-03-01
727584-94038,HETTINGER MUNICIPAL ARPT,US,ND,46.013999999999996,-102.655,2006-01-01,2020-03-01
727630-24012,DICKINSON THEODORE ROOSEVELT RGNL ARPT,US,ND,46.799,-102.79700000000001,2005-01-01,2020-03-01
727640-24011,BISMARCK MUNICIPAL AIRPORT,US,ND,46.783,-100.757,1936-07-01,2020-03-01
727670-94014,SLOULIN FIELD INTERNATIONAL AIRPORT,US,ND,48.174,-103.637,1973-01-01,2020-01-07
727675-94011,MINOT AFB AIRPORT,US,ND,48.417,-101.35,1959-10-01,2020-03-01
727676-24013,MINOT INTERNATIONAL ARPT,US,ND,48.255,-101.273,1973-01-01,2020-03-01
727677-94041,GARRISON,US,ND,47.646,-101.439,2006-01-01,2020-03-01
727680-94008,WOKAL FIELD/GLASGOW INTL AIRPORT,US,MT,48.214,-106.62100000000001,1942-12-10,2020-03-01
727684-94051,JORDAN AIRPORT,US,MT,47.326,-106.948,2006-01-01,2020-03-01
727686-94017,L M CLAYTON AIRPORT,US,MT,48.093999999999994,-105.574,2006-01-01,2020-03-01
727687-94028,SIDNEY-RICHLAND MUNI ARPT,US,MT,47.717,-104.18299999999999,2006-01-01,2020-03-01
727690-24137,CUT BANK MUNICIPAL AIRPORT,US,MT,48.603,-112.375,2005-01-01,2020-03-02
727700-24138,DILLON AIRPORT,US,MT,45.258,-112.554,2005-01-01,2020-03-01
727720-24144,HELENA REGIONAL AIRPORT,US,MT,46.606,-111.964,1973-01-01,2020-03-01
727730-24153,MISSOULA INTERNATIONAL AIRPORT,US,MT,46.92100000000001,-114.09299999999999,1973-01-01,2020-03-02
727740-24135,BERT MOONEY AIRPORT,US,MT,45.965,-112.501,2005-01-01,2020-03-01
727750-24143,GREAT FALLS INTERNATIONAL AIRPORT,US,MT,47.473,-111.382,1973-01-01,2020-03-01
727755-24112,MALMSTROM AFHP HELIPORT,US,MT,47.516999999999996,-111.18299999999999,1942-12-01,2020-03-01
727760-99999,GREAT FALLS,US,MT,47.45,-111.383,1994-09-21,2020-02-29
727770-94012,HAVRE CITY-COUNTY AIRPORT,US,MT,48.543,-109.76299999999999,1973-01-01,2020-03-01
727790-24146,GLACIER PARK INTERNATIONAL AIRPORT,US,MT,48.303999999999995,-114.264,1973-01-01,2020-03-01
727810-24243,YAKIMA AIR TERMINAL/MCALSR FIELD AP,US,WA,46.568000000000005,-120.54299999999999,1973-01-01,2020-03-01
727815-24237,STAMPASS PASS FLTWO,US,WA,47.277,-121.337,1973-01-01,2020-03-01
727825-94239,PANGBORN MEMORIAL AIRPORT,US,WA,47.398,-120.20100000000001,2000-01-01,2020-03-01
727827-24110,GRANT COUNTY INTL AIRPORT,US,WA,47.208,-119.319,1943-06-10,2020-03-01
727830-24149,LEWISTON-NEZ PERCE COUNTY AIRPORT,US,ID,46.375,-117.016,1973-01-01,2020-03-01
727834-24136,COEUR D'ALENE AIR TERM APT,US,ID,47.766999999999996,-116.81700000000001,2006-01-01,2020-03-01
727845-24163,TRI-CITIES AIRPORT,US,WA,46.266999999999996,-119.117,1973-01-01,2020-03-01
727846-24160,WALLA WALLA REGIONAL ARPT,US,WA,46.095,-118.287,1941-09-01,2020-03-01
727850-24157,SPOKANE INTERNATIONAL AIRPORT,US,WA,47.622,-117.52799999999999,1941-08-11,2020-03-01
727855-24114,FAIRCHILD AIR FORCE BASE,US,WA,47.633,-117.65,1940-04-01,2020-02-29
727856-94176,FELTS FIELD AIRPORT,US,WA,47.683,-117.321,2006-01-01,2020-03-01
727857-94129,PULLMAN/MOSCOW RGNL ARPT,US,WA,46.744,-117.109,2006-01-01,2020-03-01
727883-24220,BOWERS FIELD AIRPORT,US,WA,47.034,-120.53,1988-01-06,2020-03-01
727884-99999,RICHLAND AIRPORT,US,WA,46.306000000000004,-119.304,1981-02-03,2020-02-29
727885-94266,WILLIAM R FAIRCHILD INT AP,US,WA,48.12,-123.49799999999999,2006-01-01,2020-03-01
727890-94197,OMAK AIRPORT,US,WA,48.464,-119.51700000000001,2006-01-01,2020-03-01
727900-24141,EPHRATA MUNICIPAL AIRPORT,US,WA,47.308,-119.515,2005-01-01,2020-03-01
727910-94224,ASTORIA REGIONAL AIRPORT,US,OR,46.157,-123.883,1973-01-01,2020-03-01
727918-94298,PEARSON FIELD AIRPORT,US,WA,45.621,-122.65700000000001,2006-01-01,2020-03-02
727920-24227,OLYMPIA AIRPORT,US,WA,46.973,-122.90299999999999,1973-01-01,2020-03-01
727923-94225,BOWERMAN AIRPORT,US,WA,46.973,-123.93,1991-01-08,2020-03-01
727924-24223,KELSO-LONGVIEW AIRPORT,US,WA,46.117,-122.89399999999999,1990-02-08,2020-03-01
727925-94227,SANDERSON FIELD AIRPORT,US,WA,47.238,-123.141,1999-01-01,2020-03-01
727928-94263,BREMERTON NATIONAL AIRPORT,US,WA,47.483000000000004,-122.76700000000001,2006-01-01,2020-02-29
727930-24233,SEATTLE-TACOMA INTERNATIONAL AIRPORT,US,WA,47.443999999999996,-122.314,1948-01-01,2020-03-01
727934-94248,RENTON MUNICIPAL AIRPORT,US,WA,47.493,-122.214,2006-01-01,2020-03-01
727935-24234,BOEING FLD/KING CO INTL AP,US,WA,47.53,-122.301,1943-10-01,2020-03-01
727937-24222,SNOHOMISH CO (PAINE FD) AP,US,WA,47.908,-122.28,2006-01-01,2020-03-01
727938-94274,TACOMA NARROWS AIRPORT,US,WA,47.268,-122.57600000000001,2006-01-01,2020-03-01
727945-4205,ARLINGTON MUNICIPAL ARPT,US,WA,48.161,-122.15899999999999,2006-01-01,2020-03-01
727970-94240,QUILLAYUTE AIRPORT,US,WA,47.938,-124.555,1973-01-01,2020-03-01
727976-24217,BELLINGHAM INTL AIRPORT,US,WA,48.794,-122.537,1948-01-01,2020-03-01
727985-94276,FRIDAY HARBOR AIRPORT,US,WA,48.522,-123.023,2006-01-01,2020-03-01
740001-54793,SUSSEX AIRPORT,US,NJ,41.199,-74.626,2006-01-01,2020-03-01
740002-3042,LA VETA PASS AWOS-3 ARPT,US,CO,37.5,-105.167,2006-01-01,2020-03-01
740030-24103,MICHAEL AAF AIRPORT,US,UT,40.183,-112.93299999999999,2006-01-03,2020-02-27
740035-3145,YUMA MCAS,US,AZ,32.65,-114.617,2005-01-01,2020-03-01
742010-99999,PORT ANGELES CGAS,US,WA,48.141000000000005,-123.414,2006-06-19,2020-02-29
742060-24207,MCCHORD AFB AIRPORT,US,WA,47.15,-122.48299999999999,1940-07-22,2020-03-01
